ensembl_gene_id	hgnc_symbol	entrezgene_id	gene_length
ENSG00000300632		NA	381
ENSG00000300635		NA	405.5
ENSG00000300646		NA	807
ENSG00000300649		NA	1196
ENSG00000271893		NA	648.5
ENSG00000230082	PRRT3-AS1	100874032	620.333333333333
ENSG00000259439	LINC01833	107985879	1055.62068965517
ENSG00000300704		NA	482
ENSG00000300713		NA	279
ENSG00000288831		NA	914.7
ENSG00000288803		NA	2167
ENSG00000255240		283194	944.051020408163
ENSG00000177272	KCNA3	3738	4623.16666666667
ENSG00000225552	NAALADL2-AS1	NA	709
ENSG00000299109		NA	789
ENSG00000299118		NA	286
ENSG00000223466	LINC01825	124908063	1274
ENSG00000215817	ZC3H11B	643136	4727
ENSG00000284624		NA	883.487179487179
ENSG00000236502	SIX3-AS1	100506108	1049.85714285714
ENSG00000116701	NCF2	4688	1679.91666666667
ENSG00000299127		NA	245
ENSG00000229839		124906013	1086.23076923077
ENSG00000299135		NA	387
ENSG00000299136		NA	272
ENSG00000299137		NA	899.333333333333
ENSG00000289732		NA	186
ENSG00000187140	FOXD3	27022	2562
ENSG00000299138		NA	148
ENSG00000238217	LINC01877	101927641	1614.88235294118
ENSG00000275836	MIR6068	102464823	60
ENSG00000252784		NA	110
ENSG00000236674		NA	1357
ENSG00000203605		NA	823
ENSG00000252259	RNA5SP49	NA	115
ENSG00000228734		NA	859
ENSG00000300747		NA	436
ENSG00000223683	RPSAP65	NA	595
ENSG00000300779		NA	409
ENSG00000300790		NA	592
ENSG00000244578	LINC01391	103344930	1400
ENSG00000088035	ALG6	29929	1419.66666666667
ENSG00000300814		NA	506
ENSG00000299165		NA	626
ENSG00000300820		NA	563.428571428571
ENSG00000299177		NA	538
ENSG00000299185		NA	1323.5
ENSG00000299190		NA	515
ENSG00000225166		102724849	801.333333333333
ENSG00000288713		NA	508.5
ENSG00000300833		NA	341
ENSG00000300836		NA	499.5
ENSG00000299219		NA	444
ENSG00000289191		NA	1340
ENSG00000299271		NA	413
ENSG00000291096		NA	1066.40566037736
ENSG00000299281		NA	437.25
ENSG00000295189		NA	1042
ENSG00000224099		NA	1451
ENSG00000295206		NA	449
ENSG00000307912		NA	1135
ENSG00000275074	NUDT18	79873	2196.5
ENSG00000288937		NA	1163.5
ENSG00000225214		NA	556
ENSG00000299290		NA	919
ENSG00000299294		NA	767.8
ENSG00000288677	HRURF	120766137	553
ENSG00000305633		NA	352
ENSG00000285881		NA	1422
ENSG00000299295		NA	814.428571428571
ENSG00000309144		NA	757
ENSG00000208037	MIR320A	NA	82
ENSG00000254064	PIWIL2-DT	NA	555.333333333333
ENSG00000299301		NA	1389
ENSG00000297857		NA	643.25
ENSG00000299302		NA	685.666666666667
ENSG00000290030		NA	901.75
ENSG00000308783		NA	1213.33333333333
ENSG00000308759		NA	732
ENSG00000299331		105373914	772.821428571429
ENSG00000287989		NA	2417
ENSG00000254337		107986951	693.083333333333
ENSG00000151418	ATP6V1G3	127124	578.25
ENSG00000253658	LINC01592	100505718	1107.09090909091
ENSG00000236278	PEBP1P3	NA	548
ENSG00000299336		NA	1023.5
ENSG00000255344	LINC02706	NA	1093.86666666667
ENSG00000207975	MIR181B1	406955	110
ENSG00000207759	MIR181A1	406995	110
ENSG00000299339		NA	722.96
ENSG00000125459	MSTO1	55154	1324.9
ENSG00000256789		NA	651
ENSG00000272186	VPS11-DT	124902769	599
ENSG00000299347		NA	757.733333333333
ENSG00000289631		NA	2452
ENSG00000238808	RNU7-102P	NA	62
ENSG00000299348		NA	286
ENSG00000254332	TPM4P3	NA	748
ENSG00000299355		NA	438
ENSG00000253373		NA	453
ENSG00000287937		124907871	1228
ENSG00000304212		NA	1657
ENSG00000303306		NA	759
ENSG00000286530		NA	1047.5
ENSG00000303289		NA	569
ENSG00000252358	RN7SKP135	NA	247
ENSG00000287844		NA	815.5
ENSG00000226674	TEX41	401014	1000.32558139535
ENSG00000243849	CFAP44-AS1	100874029	590.6
ENSG00000300859		NA	468.75
ENSG00000239513	LINC01210	100507274	1275.80769230769
ENSG00000253734	LINC01289	286184	2007.4
ENSG00000206635	RNU6-1062P	NA	107
ENSG00000206980	RNU6-662P	NA	104
ENSG00000143365	RORC	6097	2521.81818181818
ENSG00000215114	UBXN2B	137886	1643
ENSG00000300862		NA	1101
ENSG00000300864		NA	901
ENSG00000290763		255812	1662.15625
ENSG00000250031	PTPN11P2	NA	1779
ENSG00000167910	CYP7A1	1581	2877
ENSG00000254103	PPIAP85	NA	481
ENSG00000302127		NA	781
ENSG00000137575	SDCBP	6386	1408.61538461538
ENSG00000201134		NA	102
ENSG00000227002	SNRPEP10	NA	274
ENSG00000212398	RNU6-1248P	NA	64
ENSG00000162909	CAPN2	824	1736.25
ENSG00000299382		NA	697
ENSG00000299393		NA	969
ENSG00000286748		NA	1495
ENSG00000299410		NA	974
ENSG00000271709		124907880	709
ENSG00000299419		NA	444
ENSG00000233611	GBX2-AS1	121853074	846.48275862069
ENSG00000227621	PHB1P11	NA	809
ENSG00000188460	ACTBP11	NA	1126
ENSG00000233771	CICP5	NA	2215
ENSG00000212157	RNU6-1319P	NA	104
ENSG00000278467		NA	573
ENSG00000229930		NA	246
ENSG00000143514	TP53BP2	7159	1458
ENSG00000035681	NSMAF	8439	1138.44444444444
ENSG00000299436		NA	280
ENSG00000299448		NA	1403
ENSG00000299447		NA	593.2
ENSG00000299450		NA	1264
ENSG00000299459		NA	415
ENSG00000231538	DPP10-AS3	NA	669
ENSG00000299466		NA	1437.33333333333
ENSG00000299480		NA	430
ENSG00000231890	DARS1-AS1	101928243	911.592105263158
ENSG00000300878		NA	994
ENSG00000300883		NA	322
ENSG00000300884		NA	897.5
ENSG00000300888		NA	866
ENSG00000281392	LINC00506	100846978	1201.52
ENSG00000300898		NA	808
ENSG00000299494		NA	625
ENSG00000299496		NA	790.666666666667
ENSG00000300901		NA	651.25
ENSG00000299508		NA	462
ENSG00000299516		NA	477
ENSG00000127074	RGS13	6003	2414
ENSG00000299519		NA	450
ENSG00000299532		NA	488
ENSG00000288524		NA	672.5
ENSG00000299535		NA	359
ENSG00000287344		105374597	1437.5
ENSG00000291071	FAM86JP	100125556	1624.08450704225
ENSG00000299546		NA	765.5
ENSG00000299558		NA	800
ENSG00000299568		NA	599.5
ENSG00000299576		NA	867
ENSG00000299577		NA	848
ENSG00000299583		NA	664
ENSG00000299590		NA	468.285714285714
ENSG00000283795	MIR4426	100616345	63
ENSG00000228687		NA	378
ENSG00000226814		NA	571
ENSG00000299593		NA	614
ENSG00000219159		NA	1635
ENSG00000116741	RGS2	5997	805.75
ENSG00000299607		NA	603
ENSG00000229321		NA	1718.57142857143
ENSG00000299628		NA	573
ENSG00000299634		NA	533
ENSG00000288040		NA	1557
ENSG00000242970		NA	345
ENSG00000232444		NA	1222
ENSG00000295184		NA	360
ENSG00000299640		NA	614
ENSG00000299643		NA	321
ENSG00000201231	RNU4-50P	NA	141
ENSG00000223075	RN7SKP126	NA	300
ENSG00000299647		NA	618
ENSG00000300073		NA	530
ENSG00000299660		NA	260
ENSG00000299677		NA	818
ENSG00000133739	LRRCC1	85444	2755
ENSG00000143575	HAX1	10456	1045.95833333333
ENSG00000299679		NA	1124
ENSG00000226853	GPR155-DT	NA	631.8
ENSG00000299698		NA	504
ENSG00000299704		NA	817.75
ENSG00000299731		NA	540
ENSG00000234929		NA	1466.16666666667
ENSG00000224400		NA	433.571428571429
ENSG00000299761		NA	456
ENSG00000289608		NA	1175.22222222222
ENSG00000289364		NA	708.636363636364
ENSG00000198715	GLMP	112770	1049
ENSG00000230991		NA	1050.33333333333
ENSG00000300916		NA	1451.5
ENSG00000290707	MED15P9	285103	1492.16666666667
ENSG00000241202	ZIC4-AS1	NA	431
ENSG00000300922		NA	604
ENSG00000300934		NA	614.5
ENSG00000299809		NA	894
ENSG00000300945		NA	363
ENSG00000300950		NA	694.666666666667
ENSG00000299825		NA	464
ENSG00000231609	EHBP1-AS1	100132215	1283.58823529412
ENSG00000300960		NA	709
ENSG00000300965		NA	544
ENSG00000300993		NA	1018
ENSG00000301012		NA	743.6
ENSG00000133740	E2F5	1875	1682.5
ENSG00000301035		NA	653
ENSG00000301044		NA	352
ENSG00000299887		NA	924
ENSG00000233919		NA	572.666666666667
ENSG00000299898		NA	450
ENSG00000237525		NA	968.161290322581
ENSG00000176092	CRYBG2	55057	1722.8
ENSG00000289509		105373999	790.388888888889
ENSG00000301110		NA	681
ENSG00000301137		NA	1465
ENSG00000242925	PLCH1-AS2	NA	520
ENSG00000250934		105374088	949.5
ENSG00000227292		NA	1395.63157894737
ENSG00000299937		NA	676.8
ENSG00000301244		NA	169
ENSG00000301245		NA	718
ENSG00000301248		NA	452
ENSG00000299946		NA	739.333333333333
ENSG00000254208		NA	468
ENSG00000232455	LARS2-AS1	NA	611
ENSG00000288791		NA	650.5
ENSG00000301301		NA	515
ENSG00000176731	RBIS	401466	617.615384615385
ENSG00000143643	TTC13	79573	1223
ENSG00000288039		105377144	1114.5
ENSG00000299963		NA	944
ENSG00000299964		NA	2252
ENSG00000299965		NA	649
ENSG00000299974		NA	579.666666666667
ENSG00000234938		NA	508.333333333333
ENSG00000301339		NA	408
ENSG00000301352		NA	690
ENSG00000301360		NA	471.5
ENSG00000204588	LINC01123	440894	1688.28571428571
ENSG00000285738		NA	2625
ENSG00000243305		NA	463
ENSG00000301412		NA	372.75
ENSG00000299995		NA	388
ENSG00000237880	LINC01885	NA	2066.5
ENSG00000244468	TM4SF18-AS1	NA	602
ENSG00000229642		NA	1082.08333333333
ENSG00000300001		NA	525.5
ENSG00000300018		NA	1870
ENSG00000224568	LINC01886	105373537	1233.63636363636
ENSG00000230838	LINC01614	105373869	2124.5
ENSG00000300032		NA	763
ENSG00000300039		NA	436
ENSG00000237298	TTN-AS1	100506866	1059.30107526882
ENSG00000237298	TTN-AS1	101927055	1059.30107526882
ENSG00000290937		NA	1097.0243902439
ENSG00000258256		NA	677.6
ENSG00000133742	CA1	759	835.56
ENSG00000173409	ARV1	64801	1083.71428571429
ENSG00000235710	TRIM67-AS1	149373	1348
ENSG00000301493		NA	724.625
ENSG00000160055	TMEM234	56063	1197.5
ENSG00000301516		NA	846
ENSG00000301518		NA	808
ENSG00000301525		NA	760.75
ENSG00000301533		NA	436
ENSG00000301539		NA	799
ENSG00000301547		NA	454.25
ENSG00000241490		NA	1222.2
ENSG00000301566		NA	1174
ENSG00000301568		NA	475
ENSG00000301569		NA	590
ENSG00000301593		NA	406
ENSG00000288004		NA	847.384615384615
ENSG00000116717	GADD45A	1647	901.857142857143
ENSG00000300049		NA	267
ENSG00000300072		NA	374
ENSG00000286661		NA	3782
ENSG00000300078		NA	814.5
ENSG00000301613		NA	762
ENSG00000300086		NA	399
ENSG00000301615		NA	373
ENSG00000300106		NA	921.5
ENSG00000172380	GNG12	55970	2429
ENSG00000280744	LINC01173	NA	616.2
ENSG00000301618		NA	291
ENSG00000301623		NA	867
ENSG00000238778	RNU7-80P	NA	61
ENSG00000301630		107986072	630
ENSG00000241933	DENND6A-DT	101929159	2945
ENSG00000290615		100131320	1592.18181818182
ENSG00000116729	WLS	79971	1069.57142857143
ENSG00000287795		NA	1695.5
ENSG00000301714		NA	759
ENSG00000301715		NA	536
ENSG00000301730		NA	700
ENSG00000229209		NA	1084.5
ENSG00000291116		389033	729.181818181818
ENSG00000237574	LINC01856	101927924	1068.75
ENSG00000240541	TM4SF1-AS1	100874091	621.066666666667
ENSG00000300172		NA	579
ENSG00000300175		NA	607
ENSG00000231646	FSIP2-AS1	101927196	957.304347826087
ENSG00000231646	FSIP2-AS1	107985781	957.304347826087
ENSG00000301762		NA	2048
ENSG00000301770		NA	511
ENSG00000301772		NA	764
ENSG00000301777		NA	1110
ENSG00000223711		NA	871.384615384615
ENSG00000300188		NA	543
ENSG00000226806	LCT-AS1	100507600	1036.33333333333
ENSG00000300196		NA	431
ENSG00000233862		NA	943.071428571429
ENSG00000225242	COX6B1P7	NA	235
ENSG00000301793		NA	582.5
ENSG00000226013	MRPS18BP1	NA	192
ENSG00000301802		NA	652
ENSG00000301809		NA	980.666666666667
ENSG00000243629	LINC00880	339894	1542
ENSG00000196482	ESRRG	2104	3225.28
ENSG00000301819		NA	594
ENSG00000301830		NA	910
ENSG00000301836		NA	730
ENSG00000300205		NA	649.5
ENSG00000300208		NA	795.5
ENSG00000291106	SNHG33	100505687	1316.13333333333
ENSG00000300233		NA	601
ENSG00000234455		NA	657.5
ENSG00000230737		124907748	443
ENSG00000232520	GCSIR	151484	1262.75
ENSG00000300245		NA	758
ENSG00000301856		NA	734
ENSG00000300286		NA	615
ENSG00000300287		105373594	801.333333333333
ENSG00000241544	LINC02029	105374177	1078.13793103448
ENSG00000231031	LINC01804	101926966	1155.125
ENSG00000253361		NA	715.366666666667
ENSG00000234595		NA	1024
ENSG00000300316		NA	723
ENSG00000300317		NA	366
ENSG00000300324		NA	248
ENSG00000300336		NA	1037
ENSG00000272716	SLC30A6-DT	118568811	726
ENSG00000300356		NA	1624
ENSG00000300396		NA	1298.5
ENSG00000300399		NA	955.666666666667
ENSG00000301861		NA	346
ENSG00000301871		NA	559.333333333333
ENSG00000301875		NA	387
ENSG00000289409		NA	1841
ENSG00000301888		NA	504.333333333333
ENSG00000301894		NA	1501
ENSG00000301896		NA	590
ENSG00000300410		NA	956.5
ENSG00000293624		NA	939
ENSG00000280739	EIF1B-AS1	285266	1248.6862745098
ENSG00000280739	EIF1B-AS1	440952	1248.6862745098
ENSG00000280739	ENTPD3-AS1	285266	1248.6862745098
ENSG00000280739	ENTPD3-AS1	440952	1248.6862745098
ENSG00000300430		105373949	1256.06896551724
ENSG00000253166		NA	164
ENSG00000255464	SEPTIN14P8	NA	178
ENSG00000253620		NA	137
ENSG00000292979		NA	926.248
ENSG00000300436		NA	769
ENSG00000300443		NA	629.5
ENSG00000233251		100129434	2103.5
ENSG00000237638	LINC02245	400958	1058.29032258065
ENSG00000232328		NA	933.416666666667
ENSG00000300452		NA	393
ENSG00000300456		NA	683
ENSG00000301901		NA	733
ENSG00000279220	CMKLR2-AS	NA	1683.5
ENSG00000285051	SLC7A14-AS1	101928583	1315.85714285714
ENSG00000300463		NA	647
ENSG00000300471		NA	448
ENSG00000287474		NA	1919
ENSG00000300473		NA	374
ENSG00000160716	CHRNB2	1141	2723.4
ENSG00000300475		NA	591.5
ENSG00000230730		NA	713.5
ENSG00000300478		NA	438
ENSG00000301911		NA	463
ENSG00000235760	MSH2-OT1	644093	827
ENSG00000286695		NA	1289
ENSG00000300479		NA	782.833333333333
ENSG00000301939		NA	513
ENSG00000302005		NA	1003
ENSG00000300490		NA	1259
ENSG00000248839		NA	947
ENSG00000300493		NA	706
ENSG00000302036		NA	577
ENSG00000293332		NA	1328.66666666667
ENSG00000302071		NA	436
ENSG00000242428	CFAP20DC-AS1	101929238	1450.625
ENSG00000143603	KCNN3	3782	6048.6
ENSG00000293267		151325	1385.5
ENSG00000232613	LINC02576	102724233	901.615384615385
ENSG00000256628	ZBTB11-AS1	100009676	2797
ENSG00000240057	NEPRO-AS1	102723430	832.25
ENSG00000300521		NA	877
ENSG00000233654	NEMP2-DT	105376748	1041.5
ENSG00000300535		NA	564
ENSG00000300539		NA	878
ENSG00000300542		NA	809.333333333333
ENSG00000284052		NA	1309.8
ENSG00000300545		NA	789
ENSG00000302125		NA	457.5
ENSG00000300555		105373437	656
ENSG00000254069		NA	826
ENSG00000243795	LINC02044	101929717	1404
ENSG00000303939		NA	506
ENSG00000300562		NA	637
ENSG00000302143		NA	282
ENSG00000300586		NA	487.5
ENSG00000224594	RPL29P19	NA	460
ENSG00000302163		NA	685
ENSG00000300592		NA	907
ENSG00000302205		NA	872
ENSG00000282881	TMEM275	105378696	1877.5
ENSG00000299897		NA	877.428571428571
ENSG00000286624		NA	1340.5
ENSG00000300610		NA	833
ENSG00000287451		NA	607
ENSG00000302232		NA	1251
ENSG00000229699		101928009	2254
ENSG00000300654		NA	1139
ENSG00000300665		NA	641
ENSG00000203784	LELP1	149018	536
ENSG00000302237		NA	1157
ENSG00000300670		NA	535.6
ENSG00000293294		100287639	1736.28571428571
ENSG00000248347		NA	1474
ENSG00000203783	PRR9	574414	1222
ENSG00000230779	RPLP0P4	NA	927
ENSG00000228329	LINC01890	105374791	978
ENSG00000203782	LORICRIN	4014	1245
ENSG00000302250		NA	2049
ENSG00000308706		NA	869.8
ENSG00000159527	PGLYRP3	114771	1695
ENSG00000302253		NA	424
ENSG00000224563	LPP-AS1	NA	529
ENSG00000300686		NA	895.625
ENSG00000302271		NA	463
ENSG00000286822		105374134	501.5
ENSG00000251470	ASNSP4	NA	447
ENSG00000237576	LINC01888	107985893	528.333333333333
ENSG00000287958		NA	1191.66666666667
ENSG00000300702		NA	356
ENSG00000300705		NA	677
ENSG00000302462		NA	690.411764705882
ENSG00000163218	PGLYRP4	57115	1592
ENSG00000300707		NA	1070
ENSG00000300710		NA	810
ENSG00000300716		NA	265
ENSG00000286737		105373508	720.2
ENSG00000287143		NA	818
ENSG00000224490	TTC21B-AS1	NA	983.5
ENSG00000207321	RNU6-160P	NA	107
ENSG00000163220	S100A9	6280	573
ENSG00000302290		NA	809.333333333333
ENSG00000163221	S100A12	6283	485
ENSG00000235151		NA	1294
ENSG00000228016	RAPGEF4-AS1	91149	1388.85714285714
ENSG00000302296		NA	383
ENSG00000302303		NA	700.25
ENSG00000250979		NA	3048
ENSG00000302312		NA	390
ENSG00000237008	LAPTM4BP1	NA	690
ENSG00000302323		NA	560
ENSG00000302326		124909427	462
ENSG00000236153	UBE2E3-DT	NA	525
ENSG00000143546	S100A8	6279	540
ENSG00000300766		NA	480
ENSG00000302344		NA	1196.66666666667
ENSG00000300770		NA	1315
ENSG00000300772		NA	259
ENSG00000300818		NA	242
ENSG00000300854		NA	470.666666666667
ENSG00000287645		NA	1190.33333333333
ENSG00000229224		NA	760
ENSG00000224784	S100A15A	NA	181
ENSG00000304447		NA	1166
ENSG00000300875		NA	1047
ENSG00000302359		NA	238
ENSG00000300879		NA	411
ENSG00000300885		NA	1108
ENSG00000302363		NA	486
ENSG00000184330	S100A7A	338324	1737
ENSG00000244302	PEX5L-AS2	101928790	673.666666666667
ENSG00000300890		NA	355
ENSG00000273567	REXO1L3P	NA	1288
ENSG00000287049		NA	841
ENSG00000300907		NA	979
ENSG00000203781	S100A7P1	NA	275
ENSG00000300924		NA	581
ENSG00000238277		NA	558.5
ENSG00000293000		NA	6598
ENSG00000143556	S100A7	6278	435.5
ENSG00000290054		NA	444.25
ENSG00000253413		NA	217
ENSG00000287583		NA	1764.6
ENSG00000303742		NA	441
ENSG00000302381		NA	536
ENSG00000271612	HSPE1P14	NA	302
ENSG00000300940		NA	524
ENSG00000197364	S100A7L2	NA	306
ENSG00000302396		NA	600
ENSG00000273727		124904631	162
ENSG00000253781	ZNF317P1	NA	1027
ENSG00000300948		NA	651
ENSG00000273694		NA	145
ENSG00000286168		NA	519.5
ENSG00000270231	NBPF8	728841	6557.5
ENSG00000304526		NA	1208
ENSG00000300949		NA	548
ENSG00000268080		NA	258
ENSG00000300958		NA	328
ENSG00000277701		NA	1167.05
ENSG00000254089		NA	848.285714285714
ENSG00000240497		102724479	1136
ENSG00000231767	RPS27AP5	NA	471
ENSG00000251142		NA	324
ENSG00000186891	TNFRSF18	8784	841.5
ENSG00000253301	LINC01606	NA	1124
ENSG00000287658		NA	998.5
ENSG00000235997	LINC01936	NA	2396.4
ENSG00000301004		NA	723
ENSG00000286415		NA	783.833333333333
ENSG00000249846	LINC02021	105374104	1161.55737704918
ENSG00000249846	LINC02021	124906285	1161.55737704918
ENSG00000301031		NA	353.75
ENSG00000233684	LINC01865	NA	958.5
ENSG00000078808	SDF4	51150	1935.14285714286
ENSG00000287133		NA	1025
ENSG00000301070		NA	572
ENSG00000235779		105373346	890.260869565217
ENSG00000176022	B3GALT6	126792	2805
ENSG00000184163	C1QTNF12	388581	705.2
ENSG00000260179		NA	1558
ENSG00000253723		NA	310
ENSG00000160087	UBE2J2	118424	1036.4
ENSG00000298348		NA	737
ENSG00000253499		NA	512
ENSG00000301177		NA	1085
ENSG00000227514		NA	521
ENSG00000301085		NA	914.5
ENSG00000295875		NA	544
ENSG00000302494		NA	610
ENSG00000255033	SERPINA15P	NA	266
ENSG00000301100		NA	896
ENSG00000253434	LINC02237	105375706	1083.375
ENSG00000253434	LINC02237	105375707	1083.375
ENSG00000228643		NA	698.444444444444
ENSG00000302498		NA	837.5
ENSG00000289446		NA	1025.85714285714
ENSG00000301106		NA	1098.57142857143
ENSG00000253541	SEPTIN10P1	NA	1162
ENSG00000288082		124908011	1686.75
ENSG00000298588		NA	1576
ENSG00000223783	LINC01983	NA	884.866666666667
ENSG00000253923		NA	975
ENSG00000301121		NA	963
ENSG00000306471		NA	438.5
ENSG00000301125		NA	895
ENSG00000236204	LINC01376	400945	858.316666666667
ENSG00000302530		NA	779.5
ENSG00000227203	SUB1P1	NA	382
ENSG00000302535		105376951	599.5
ENSG00000307192		NA	1545
ENSG00000302544		NA	451
ENSG00000242399	RPS20P23	NA	354
ENSG00000224153	LINC02054	105374250	1155.26666666667
ENSG00000306981		NA	746
ENSG00000249316		NA	564
ENSG00000254948	OR7E158P	NA	910
ENSG00000290829		NA	870.375
ENSG00000302649		NA	886
ENSG00000162572	SCNN1D	6339	1996.875
ENSG00000302665		NA	553
ENSG00000302669		NA	814
ENSG00000302672		NA	470
ENSG00000240063	ATP11B-DT	NA	885.833333333333
ENSG00000250794	ALG1L12P	NA	434
ENSG00000301149		NA	461
ENSG00000301151		NA	641.666666666667
ENSG00000233170		NA	667
ENSG00000287284		NA	984.833333333333
ENSG00000183154		102723701	887.75
ENSG00000301178		NA	681
ENSG00000302700		NA	533
ENSG00000286260		NA	672.5
ENSG00000288926		NA	1300
ENSG00000289429		NA	1441.5
ENSG00000248585		NA	791
ENSG00000302739		NA	683.666666666667
ENSG00000285632		NA	963
ENSG00000302744		NA	835
ENSG00000234120		NA	183
ENSG00000287129		NA	600
ENSG00000301212		NA	1000.83333333333
ENSG00000230106	SNRPCP15	NA	192
ENSG00000302799		NA	457
ENSG00000231930		NA	102
ENSG00000232490	OSBPL10-AS1	100874206	495.666666666667
ENSG00000301215		NA	433
ENSG00000301222		NA	386
ENSG00000290357		NA	974.947368421053
ENSG00000256637	LINC01965	NA	903.787878787879
ENSG00000284669		NA	2971
ENSG00000302821		NA	1224
ENSG00000278073	MIR6726	102465434	61
ENSG00000289500		NA	1323
ENSG00000302838		NA	344
ENSG00000023902	PLEKHO1	51177	1322.88888888889
ENSG00000302863		NA	651
ENSG00000302866		NA	901
ENSG00000302867		NA	381.5
ENSG00000302870		NA	377
ENSG00000284614		NA	218
ENSG00000301240		NA	805
ENSG00000284728		NA	221
ENSG00000302881		NA	380
ENSG00000236141		NA	1126.7
ENSG00000302892		NA	786
ENSG00000299322		101928095	1044
ENSG00000302902		NA	997
ENSG00000286714		NA	852.473684210526
ENSG00000236289	GACAT3	NA	1202.66666666667
ENSG00000285659		NA	838
ENSG00000302921		NA	751
ENSG00000287873		NA	1218
ENSG00000297353		NA	962.375
ENSG00000293537		NA	555
ENSG00000226398		NA	495.75
ENSG00000266187	RN7SL480P	NA	294
ENSG00000301256		NA	1593
ENSG00000301257		NA	608
ENSG00000143401	ANP32E	81611	1520.2
ENSG00000301260		NA	453
ENSG00000286353		NA	1071
ENSG00000236989		NA	945.642857142857
ENSG00000284617		NA	218
ENSG00000308628		NA	652
ENSG00000302980		NA	664
ENSG00000302984		NA	662
ENSG00000230266	XXYLT1-AS2	NA	884.5
ENSG00000284655		NA	218
ENSG00000284698		NA	221
ENSG00000303033		NA	577.666666666667
ENSG00000296433		NA	697.5
ENSG00000303054		NA	315
ENSG00000303063		NA	922
ENSG00000301269		NA	811
ENSG00000303080		NA	1025.5
ENSG00000301270		NA	436
ENSG00000301271		NA	344
ENSG00000260236	PTPN23-DT	119863865	2542
ENSG00000223884		NA	1026.3125
ENSG00000303089		NA	845
ENSG00000303122		NA	620
ENSG00000253175		NA	375
ENSG00000254283		NA	191
ENSG00000303137		NA	530.285714285714
ENSG00000253704	VIRMA-DT	101926977	985.315789473684
ENSG00000303138		NA	749
ENSG00000301274		NA	594
ENSG00000301281		NA	372
ENSG00000241383	LINC01997	NA	596.333333333333
ENSG00000288960		NA	763.833333333333
ENSG00000303161		NA	592
ENSG00000303164		NA	507.5
ENSG00000285906		NA	980.333333333333
ENSG00000301285		NA	486
ENSG00000287362		NA	1589
ENSG00000303175		NA	597
ENSG00000301313		NA	902
ENSG00000248607		124909425	444
ENSG00000293415		NA	699.5
ENSG00000189223	PAX8-AS1	654433	3534.30952380952
ENSG00000244380		NA	629.25
ENSG00000289859		NA	269
ENSG00000303316		NA	446
ENSG00000222222	RNU2-17P	NA	190
ENSG00000303324		NA	1162.078125
ENSG00000118298	CA14	23632	1291.16666666667
ENSG00000291308		NA	120
ENSG00000305146		NA	671
ENSG00000232039	DEFT1P2	NA	243
ENSG00000295971		NA	707.666666666667
ENSG00000253237		NA	285
ENSG00000305250		NA	594
ENSG00000253760		NA	457
ENSG00000294977		NA	983.666666666667
ENSG00000255459		NA	741
ENSG00000117362	APH1A	51107	1100.11111111111
ENSG00000254776	PRR23D3P	NA	835
ENSG00000301357		NA	915
ENSG00000301329		124907882	623.75
ENSG00000301351		NA	1311
ENSG00000301362		NA	545.333333333333
ENSG00000301383		NA	559.666666666667
ENSG00000255457		NA	270
ENSG00000299427		NA	644
ENSG00000225539	LINC01821	NA	938.953846153846
ENSG00000223629	DEFA8P	449491	285
ENSG00000295989		NA	543.5
ENSG00000215378	DEFT1P	NA	231
ENSG00000295950		NA	710
ENSG00000303329		NA	812
ENSG00000243187	CCDC39-AS1	100874112	373.5
ENSG00000285938	BCL6-AS1	122526776	686.4
ENSG00000242296	DEFB109A	NA	264
ENSG00000297187		NA	568
ENSG00000284717		NA	975
ENSG00000231401		NA	719.611111111111
ENSG00000254367		NA	835.1
ENSG00000285237	PRSS52P	NA	257
ENSG00000253678		NA	780.666666666667
ENSG00000303350		NA	409
ENSG00000228804		NA	789
ENSG00000254527	ENPP7P12	NA	756
ENSG00000303371		NA	651.5
ENSG00000310499		NA	798
ENSG00000303373		NA	1430
ENSG00000303387		NA	1158.5
ENSG00000118292	C1orf54	79630	726
ENSG00000255052	FAM66D	100132923	2790.23529411765
ENSG00000303390		NA	511
ENSG00000303395		NA	740
ENSG00000285780		NA	996
ENSG00000301401		NA	625
ENSG00000224957	LINC01266	101927215	1409.72413793103
ENSG00000236682	MAP3K2-DT	100506922	839.714285714286
ENSG00000159208	CIART	148523	1218.57142857143
ENSG00000249889	ALG1L11P	NA	450
ENSG00000255122		NA	186
ENSG00000254917	OR7E15P	NA	967
ENSG00000301987		NA	635
ENSG00000242709	RPL30P9	NA	330
ENSG00000301424		NA	752
ENSG00000301327		NA	514
ENSG00000286399		NA	649.533333333333
ENSG00000253214		105375924	895.894736842105
ENSG00000287882		NA	791.666666666667
ENSG00000301459		NA	1073.33333333333
ENSG00000303407		NA	393
ENSG00000303409		NA	747
ENSG00000303410		NA	696
ENSG00000301469		NA	306
ENSG00000224239		NA	1089
ENSG00000234663	LINC01934	NA	1393.15
ENSG00000223715	LINC01208	NA	902.733333333333
ENSG00000266472	MRPS21	54460	1273.5
ENSG00000117360	PRPF3	9129	1372.42857142857
ENSG00000236827	LINC00529	NA	1167.14285714286
ENSG00000303425		NA	433
ENSG00000301477		NA	734.272727272727
ENSG00000303427		NA	1039
ENSG00000289828		NA	610.333333333333
ENSG00000303447		NA	535.75
ENSG00000289205		NA	1987.33333333333
ENSG00000253853		NA	1577.78571428571
ENSG00000301499		NA	817.575
